Census_Tract,vax_status,year,incidence_median,incidence_lower95,incidence_upper95,incidence_sd
53033000900,1,2019.192308,0.007520683,2.44E-05,0.702137191,0.172214102
53033000900,0,2019.211538,0.039541243,5.76E-05,0.967188822,0.293963566
53033000900,1,2019.211538,0.006159593,8.67E-06,0.816184433,0.199340584
53033000900,0,2019.230769,0.030540027,1.69E-05,0.983316784,0.311145466
53033000900,1,2019.230769,0.004720071,2.54E-06,0.898758965,0.224737994
53033000900,0,2019.25,0.023422247,4.11E-06,0.992919581,0.32929325
53033000900,1,2019.25,0.003597662,6.19E-07,0.954791825,0.251943637
53033000900,0,2019.269231,0.017495132,7.72E-07,0.997579469,0.347592683
53033000900,1,2019.269231,0.002673521,1.16E-07,0.984143288,0.279845047
53033000900,0,2019.288462,0.013527701,1.21E-07,0.999357659,0.366236606
53033000900,1,2019.288462,0.00206019,1.83E-08,0.995749809,0.308061937
53033000900,0,2019.307692,0.010589094,1.59E-08,0.999862046,0.38327402
53033000900,1,2019.307692,0.001608595,2.39E-09,0.999084572,0.333920329
53033000900,0,2019.326923,0.008305398,1.72E-09,0.999975527,0.398128949
53033000900,1,2019.326923,0.001259213,2.60E-10,0.999837495,0.356507116
53033000900,0,2019.346154,0.00642736,1.53E-10,0.999996356,0.410669178
53033000900,1,2019.346154,0.000972913,2.31E-11,0.999975797,0.375591906
53033000900,0,2019.365385,0.004948485,1.12E-11,0.999999548,0.421345298
53033000900,1,2019.365385,0.00074811,1.69E-12,0.999997,0.391754011
53033000900,0,2019.384615,0.003806398,6.78E-13,0.999999954,0.43050345
53033000900,1,2019.384615,0.00057489,1.02E-13,0.999999694,0.405496634
53033002000,0,2018.846154,0.000979543,8.23E-08,0.921370831,0.221419692
53033002000,1,2018.846154,0.000147587,1.24E-08,0.638439025,0.151884789
53033002000,0,2018.865385,0.001752355,6.67E-07,0.822460544,0.193017646
53033002000,1,2018.865385,0.0002642,1.00E-07,0.411125182,0.119481736
53033002000,0,2018.884615,0.00370108,5.63E-06,0.710812836,0.170992343
53033002000,1,2018.884615,0.000558933,8.46E-07,0.270324746,0.09341583
53033002000,0,2018.903846,0.008822565,4.79E-05,0.623451066,0.155751129
53033002000,1,2018.903846,0.001338214,7.21E-06,0.199738101,0.073285711
53033002000,0,2018.923077,0.026458571,0.000460553,0.616132449,0.15804509
53033002000,1,2018.923077,0.004074764,6.93E-05,0.194855778,0.064925209
53033002000,0,2018.942308,0.096879744,0.004846406,0.702837432,0.187033781
53033002000,1,2018.942308,0.015892563,0.000731231,0.262936779,0.074990933
53033002000,0,2018.961538,0.33177325,0.044805814,0.840232019,0.224076479
53033002000,1,2018.961538,0.069546733,0.006996257,0.442442369,0.115375743
53033002000,0,2018.980769,0.669509897,0.222567933,0.934826501,0.194752895
53033002000,1,2018.980769,0.233700638,0.041220239,0.68401272,0.173068112
53033002000,0,2019,0.8667024,0.504162429,0.976526897,0.124830776
53033002000,1,2019,0.494654201,0.132492028,0.862582754,0.2002783
53033002000,0,2019.019231,0.937067905,0.676186523,0.990675167,0.083868459
53033002000,1,2019.019231,0.691512344,0.238805554,0.941268167,0.191621186
53033002000,0,2019.038462,0.944073588,0.666737422,0.993032654,0.087294001
53033002000,1,2019.038462,0.717616227,0.231122404,0.955552492,0.198938551
53033002000,0,2019.057692,0.904811767,0.50226912,0.988962511,0.128813186
53033002000,1,2019.057692,0.588646154,0.131657936,0.931106785,0.225475075
53033002000,0,2019.076923,0.758626065,0.248801821,0.967580314,0.197040341
53033002000,1,2019.076923,0.321183663,0.047401167,0.818254962,0.214975189
53033002000,0,2019.096154,0.535287083,0.112889727,0.912536492,0.225452597
53033002000,1,2019.096154,0.147780177,0.018762904,0.611441978,0.158143338
53033002000,0,2019.115385,0.44565855,0.079859298,0.881685989,0.226318063
53033002000,1,2019.115385,0.107961915,0.012878167,0.529089353,0.136718397
53033002000,0,2019.134615,0.459147734,0.076093211,0.897506954,0.234104894
53033002000,1,2019.134615,0.113319517,0.012236129,0.568866119,0.147743514
53033002000,0,2019.153846,0.522137273,0.088241593,0.925066245,0.240528423
53033002000,1,2019.153846,0.141256593,0.014356562,0.650230748,0.170475053
53033002000,0,2019.173077,0.55137393,0.091392696,0.937612342,0.244625257
53033002000,1,2019.173077,0.156134202,0.014917617,0.69347204,0.183426836
53033002000,0,2019.192308,0.509314555,0.067662114,0.936939102,0.255151883
53033002000,1,2019.192308,0.13514231,0.010809087,0.691011073,0.183416188
53033002000,0,2019.211538,0.388909188,0.036006564,0.915634711,0.260239434
53033002000,1,2019.211538,0.087432192,0.005592361,0.620300902,0.162953354
53033002000,0,2019.230769,0.231956409,0.014080726,0.8647269,0.245731629
53033002000,1,2019.230769,0.043488494,0.002145509,0.490396756,0.128645347
53033002000,0,2019.25,0.110622664,0.003977063,0.795026993,0.217560151
53033002000,1,2019.25,0.01838083,0.000600687,0.368678599,0.100537315
53033002000,0,2019.269231,0.043933063,0.000721855,0.745343324,0.194779555
53033002000,1,2019.269231,0.00687026,0.000108711,0.305907907,0.089437445
53033002000,0,2019.288462,0.016733537,9.19E-05,0.759319803,0.19113491
53033002000,1,2019.288462,0.00255546,1.38E-05,0.322082535,0.097077156
53033002000,0,2019.307692,0.006259997,8.86E-06,0.81774897,0.199902977
53033002000,1,2019.307692,0.000947444,1.33E-06,0.403246945,0.115282476
53033002000,0,2019.326923,0.002316293,6.75E-07,0.888988706,0.214995822
53033002000,1,2019.326923,0.000349392,1.02E-07,0.546700668,0.138888034
53033002000,0,2019.346154,0.000839947,4.13E-08,0.944996581,0.232094935
53033002000,1,2019.346154,0.000126539,6.21E-09,0.721254964,0.16402318
53033002000,0,2019.365385,0.000303066,2.07E-09,0.978082867,0.250031406
53033002000,1,2019.365385,4.56E-05,3.11E-10,0.870483506,0.189416218
53033002000,0,2019.384615,0.000109332,8.47E-11,0.992999002,0.268063655
53033002000,1,2019.384615,1.65E-05,1.27E-11,0.955280327,0.214294925
53033005000,0,2018.846154,0.613550025,3.98E-05,0.999984268,0.423210345
53033005000,1,2018.846154,0.192905588,5.99E-06,0.999895525,0.415041899
53033005000,0,2018.865385,0.456160438,0.000104298,0.999852173,0.410825671
53033005000,1,2018.865385,0.112115823,1.57E-05,0.999019105,0.386361775
53033005000,0,2018.884615,0.320315875,0.000255044,0.998855344,0.389992768
53033005000,1,2018.884615,0.066247129,3.84E-05,0.992447719,0.342955076
53033005000,0,2018.903846,0.22809113,0.00060929,0.993079191,0.358095168
53033005000,1,2018.903846,0.042589657,9.17E-05,0.955773681,0.28444062
53033005000,0,2018.923077,0.210930084,0.001782028,0.975662856,0.324210283
53033005000,1,2018.923077,0.038685851,0.000268521,0.857930971,0.230616661
53033005000,0,2018.942308,0.274347878,0.007190256,0.951831781,0.298459291
53033005000,1,2018.942308,0.053851313,0.00108816,0.748580668,0.197328287
53033005000,0,2018.961538,0.388916611,0.030247496,0.928563111,0.269950615
53033005000,1,2018.961538,0.087434684,0.004667873,0.662078753,0.174781033
53033005000,0,2018.980769,0.485860583,0.088725053,0.901753389,0.230696489
53033005000,1,2018.980769,0.124545175,0.014422531,0.580539865,0.150480282
53033005000,0,2019,0.51934589,0.134924075,0.882212268,0.206217866
53033005000,1,2019,0.139906045,0.022901949,0.530418271,0.134369337
53033005000,0,2019.019231,0.451833515,0.090268652,0.872637607,0.218901753
53033005000,1,2019.019231,0.110389856,0.014694559,0.508149276,0.130590129
53033005000,0,2019.038462,0.23443843,0.022494773,0.80308502,0.218227664
53033005000,1,2019.038462,0.044069365,0.003446988,0.380780249,0.100991523
53033005000,0,2019.057692,0.048390675,0.002046663,0.557937329,0.145595381
53033005000,1,2019.057692,0.00759722,0.000308181,0.159871379,0.050835411
53033005000,0,2019.076923,0.006315188,0.000135753,0.229489228,0.071351663
53033005000,1,2019.076923,0.000955842,2.04E-05,0.042974293,0.021280927
53033005000,0,2019.096154,0.001304613,1.56E-05,0.098703393,0.043363665
53033005000,1,2019.096154,0.00019662,2.35E-06,0.01624015,0.0127722
53033005000,0,2019.115385,0.000892164,6.56E-06,0.108518708,0.049714106
53033005000,1,2019.115385,0.000134412,9.86E-07,0.018016482,0.016489599
53033005000,0,2019.134615,0.001516067,7.58E-06,0.233413075,0.080564646
53033005000,1,2019.134615,0.000228529,1.14E-06,0.043870641,0.031694292
53033005000,0,2019.153846,0.00440493,1.66E-05,0.541577057,0.138145116
53033005000,1,2019.153846,0.000665627,2.50E-06,0.151098393,0.065058471
53033005000,0,2019.173077,0.013795168,4.23E-05,0.82233237,0.207683175
53033005000,1,2019.173077,0.002101406,6.37E-06,0.410812158,0.114728058
53033005000,0,2019.192308,0.034141399,8.85E-05,0.933972793,0.265564278
53033005000,1,2019.192308,0.005293301,1.33E-05,0.680579554,0.166017454
53033005000,0,2019.211538,0.060113068,0.000126258,0.970110927,0.303281915
53033005000,1,2019.211538,0.009536645,1.90E-05,0.830177343,0.206912059
53033005000,0,2019.230769,0.079974651,0.000118064,0.984644809,0.327661887
53033005000,1,2019.230769,0.012917245,1.78E-05,0.906165824,0.238272781
53033005000,0,2019.25,0.089921888,8.24E-05,0.99164617,0.344797138
53033005000,1,2019.25,0.014656763,1.24E-05,0.947020435,0.26290583
53033005000,0,2019.269231,0.087022462,4.41E-05,0.995180454,0.356430688
53033005000,1,2019.269231,0.014146449,6.64E-06,0.968838984,0.280963785
53033005000,0,2019.288462,0.082263458,2.07E-05,0.99744023,0.367746628
53033005000,1,2019.288462,0.013314699,3.11E-06,0.983240335,0.298941442
53033005000,0,2019.307692,0.076468298,8.36E-06,0.998785468,0.378995766
53033005000,1,2019.307692,0.012311568,1.26E-06,0.991987528,0.3170818
53033005000,0,2019.326923,0.069956184,2.80E-06,0.999506329,0.390317721
53033005000,1,2019.326923,0.011196861,4.22E-07,0.996729747,0.335507461
53033005000,0,2019.346154,0.06272375,7.32E-07,0.999837161,0.401698104
53033005000,1,2019.346154,0.009974123,1.10E-07,0.998919232,0.354111643
53033005000,0,2019.365385,0.056160054,1.47E-07,0.999958589,0.413094504
53033005000,1,2019.365385,0.008878099,2.22E-08,0.999724955,0.372681858
53033005000,0,2019.384615,0.050407532,2.20E-08,0.999992233,0.424131516
53033005000,1,2019.384615,0.007928027,3.31E-09,0.999948402,0.390538569
53033005801,0,2018.846154,0.110933709,0.000217271,0.986260359,0.335043663
53033005801,1,2018.846154,0.018437879,3.27E-05,0.915328743,0.246947329
53033005801,0,2018.865385,0.093841388,0.000526828,0.953226089,0.293414864
53033005801,1,2018.865385,0.015350964,7.93E-05,0.754249611,0.189151207
53033005801,0,2018.884615,0.082327982,0.000923952,0.897069952,0.256702474
53033005801,1,2018.884615,0.013325928,0.000139156,0.567567258,0.144907272
53033005801,0,2018.903846,0.078348506,0.001515509,0.826601801,0.226346597
53033005801,1,2018.903846,0.012635869,0.000228374,0.417886659,0.112575653
53033005801,0,2018.923077,0.107327051,0.003633532,0.798719877,0.218703125
53033005801,1,2018.923077,0.017778296,0.000548521,0.374054948,0.101894425
53033005801,0,2018.942308,0.223081708,0.01512562,0.84309463,0.236102871
53033005801,1,2018.942308,0.041435605,0.002305729,0.447287573,0.117973696
53033005801,0,2018.961538,0.447443559,0.072518064,0.89353325,0.233956102
53033005801,1,2018.961538,0.108659731,0.011627288,0.558337807,0.144982527
53033005801,0,2018.980769,0.663207387,0.246014164,0.922426487,0.183128465
53033005801,1,2018.980769,0.228662163,0.046791668,0.641739779,0.158837294
53033005801,0,2019,0.775611266,0.4617479,0.933035603,0.123814327
53033005801,1,2019,0.342260994,0.114302337,0.677321802,0.14891787
53033005801,0,2019.019231,0.776516382,0.494848159,0.924975965,0.112516602
53033005801,1,2019.019231,0.343438727,0.128388969,0.650140402,0.137142046
53033005801,0,2019.038462,0.635876396,0.301414305,0.876102282,0.152207954
53033005801,1,2019.038462,0.208169814,0.060868728,0.516165248,0.119513955
53033005801,0,2019.057692,0.255678686,0.056708583,0.662596478,0.161935174
53033005801,1,2019.057692,0.049169974,0.00894643,0.228632322,0.058964457
53033005801,0,2019.076923,0.046334712,0.004547397,0.340859019,0.090345377
53033005801,1,2019.076923,0.007261214,0.00068558,0.072389598,0.022336038
53033005801,0,2019.096154,0.009206494,0.000451049,0.160734475,0.049855373
53033005801,1,2019.096154,0.001396908,6.78E-05,0.028081687,0.011463098
53033005801,0,2019.115385,0.005358248,0.000146643,0.165340591,0.054780438
53033005801,1,2019.115385,0.000810341,2.20E-05,0.029011608,0.014490322
53033005801,0,2019.134615,0.007417746,0.00012817,0.30373312,0.0886036
53033005801,1,2019.134615,0.001123779,1.93E-05,0.06172141,0.029359562
53033005801,0,2019.153846,0.017272453,0.000217366,0.587256189,0.149895059
53033005801,1,2019.153846,0.002638986,3.27E-05,0.1766204,0.06280847
53033005801,0,2019.173077,0.042570276,0.000448234,0.815323109,0.216288437
53033005801,1,2019.173077,0.006649148,6.74E-05,0.399581793,0.109907704
53033005801,0,2019.192308,0.08157226,0.000803215,0.907643272,0.262019928
53033005801,1,2019.192308,0.013194497,0.000120858,0.596976261,0.151268689
53033005801,0,2019.211538,0.10809856,0.001019866,0.935106777,0.281696968
53033005801,1,2019.211538,0.017919014,0.000153505,0.684704438,0.172624681
53033005801,0,2019.230769,0.108399389,0.000869672,0.944467982,0.288343401
53033005801,1,2019.230769,0.017973951,0.000130903,0.719313667,0.18120211
53033005801,0,2019.25,0.093444537,0.00048003,0.956821588,0.296416041
53033005801,1,2019.25,0.015280441,7.22E-05,0.76949735,0.193208602
53033005801,0,2019.269231,0.068366642,0.000177706,0.968107,0.302957237
53033005801,1,2019.269231,0.01092676,2.67E-05,0.820537473,0.205114216
53033005801,0,2019.288462,0.048240404,5.20E-05,0.980215774,0.31302118
53033005801,1,2019.288462,0.00757262,7.82E-06,0.881821211,0.222452395
53033005801,0,2019.307692,0.032761102,1.22E-05,0.989539892,0.324745842
53033005801,1,2019.307692,0.005073173,1.83E-06,0.934408832,0.242487367
53033005801,0,2019.326923,0.021553192,2.23E-06,0.995445753,0.33791897
53033005801,1,2019.326923,0.00330522,3.35E-07,0.970512365,0.264607789
53033005801,0,2019.346154,0.013789555,3.07E-07,0.998437455,0.352225127
53033005801,1,2019.346154,0.002100541,4.62E-08,0.98971309,0.288132622
53033005801,0,2019.365385,0.008843732,3.09E-08,0.999613785,0.368076277
53033005801,1,2019.365385,0.001341449,4.65E-09,0.997440429,0.313297846
53033005801,0,2019.384615,0.00568659,2.28E-09,0.999930558,0.383713371
53033005801,1,2019.384615,0.000860238,3.43E-10,0.999538948,0.337625587
53033006800,0,2018.846154,0.152272065,0.001451137,0.956961376,0.30204768
53033006800,1,2018.846154,0.02632931,0.000218711,0.769989025,0.197704702
53033006800,0,2018.865385,0.212709864,0.006321413,0.919922603,0.276305357
53033006800,1,2018.865385,0.039084261,0.000956503,0.633693933,0.164021252
53033006800,0,2018.884615,0.293237175,0.019070781,0.898608979,0.259861107
53033006800,1,2018.884615,0.058789103,0.002916578,0.571738937,0.149438777
53033006800,0,2018.903846,0.410151616,0.040670351,0.919451957,0.259816536
53033006800,1,2018.903846,0.094761232,0.006336526,0.632337369,0.166370115
53033006800,0,2018.923077,0.621716515,0.091825543,0.963948512,0.25658758
53033006800,1,2018.923077,0.198346847,0.014977594,0.801175082,0.21969949
53033006800,0,2018.942308,0.848243425,0.244098075,0.989778662,0.204516301
53033006800,1,2018.942308,0.45695428,0.046304542,0.935882157,0.265292551
53033006800,0,2018.961538,0.947423879,0.483079132,0.997132932,0.135351673
53033006800,1,2018.961538,0.730662239,0.123193807,0.981282725,0.249608741
53033006800,0,2018.980769,0.976522034,0.666273957,0.998848375,0.091318192
53033006800,1,2018.980769,0.862289311,0.230882983,0.992408789,0.209207812
53033006800,0,2019,0.983506084,0.741904955,0.999192944,0.073585935
53033006800,1,2019,0.899766514,0.301811777,0.9946691,0.185774351
53033006800,0,2019.019231,0.975143733,0.669689236,0.998685636,0.090251389
53033006800,1,2019.019231,0.855199213,0.233652677,0.991342792,0.208233894
53033006800,0,2019.038462,0.913644677,0.373798422,0.994700283,0.164654949
53033006800,1,2019.038462,0.614311519,0.082351759,0.965863288,0.262204308
53033006800,0,2019.057692,0.520057667,0.059509166,0.948908695,0.265197351
53033006800,1,2019.057692,0.140248404,0.009420205,0.736888101,0.198168548
53033006800,0,2019.076923,0.073673612,0.003843894,0.621328444,0.163022031
53033006800,1,2019.076923,0.011831582,0.000579526,0.198371358,0.059214394
53033006800,0,2019.096154,0.009918282,0.000357469,0.219312185,0.066029113
53033006800,1,2019.096154,0.001505826,5.37E-05,0.040642095,0.017411855
53033006800,0,2019.115385,0.004528014,0.000123087,0.144024866,0.049491349
53033006800,1,2019.115385,0.000684298,1.85E-05,0.024743245,0.012767131
53033006800,0,2019.134615,0.005675724,0.000129711,0.200930281,0.064454458
53033006800,1,2019.134615,0.000858586,1.95E-05,0.036524986,0.018457484
53033006800,0,2019.153846,0.013244544,0.0002908,0.382747118,0.104639525
53033006800,1,2019.153846,0.002016576,4.37E-05,0.085477028,0.035137943
53033006800,0,2019.173077,0.035129413,0.000824697,0.616550125,0.159278735
53033006800,1,2019.173077,0.005451195,0.000124103,0.195059638,0.063109062
53033006800,0,2019.192308,0.074746153,0.001901118,0.774278467,0.207878788
53033006800,1,2019.192308,0.012015505,0.0002864,0.340752519,0.095300684
53033006800,0,2019.211538,0.111833768,0.002562014,0.860723273,0.243098979
53033006800,1,2019.211538,0.01860319,0.000386275,0.482130613,0.126542212
53033006800,0,2019.230769,0.125781592,0.001903269,0.915757278,0.271258316
53033006800,1,2019.230769,0.021200908,0.000286882,0.620795613,0.158269109
53033006800,0,2019.25,0.117606053,0.000900104,0.951802473,0.29500804
53033006800,1,2019.25,0.019669947,0.000135595,0.74831619,0.189378501
53033006800,0,2019.269231,0.091239263,0.0002787,0.97313567,0.312706612
53033006800,1,2019.269231,0.014889528,4.20E-05,0.845028732,0.215760502
53033006800,0,2019.288462,0.066231945,6.67E-05,0.986943268,0.32937933
53033006800,1,2019.288462,0.010565241,1.00E-05,0.919203395,0.242343687
53033006800,0,2019.307692,0.04524242,1.22E-05,0.994608882,0.345035907
53033006800,1,2019.307692,0.007083197,1.84E-06,0.965235285,0.268395138
53033006800,0,2019.326923,0.02943555,1.68E-06,0.998177058,0.359954434
53033006800,1,2019.326923,0.004544993,2.54E-07,0.988009708,0.29361689
53033006800,0,2019.346154,0.018495482,1.77E-07,0.999503795,0.373965153
53033006800,1,2019.346154,0.00282883,2.66E-08,0.996711777,0.317256513
53033006800,0,2019.365385,0.011572176,1.45E-08,0.999894378,0.387314953
53033006800,1,2019.365385,0.001759418,2.19E-09,0.999298523,0.33931155
53033006800,0,2019.384615,0.007249601,9.33E-10,0.999982596,0.399698843
53033006800,1,2019.384615,0.001098147,1.40E-10,0.999884353,0.359313204
53033007900,0,2018.846154,0.51596715,0.006243612,0.994509896,0.350841005
53033007900,1,2018.846154,0.138284781,0.000945388,0.964611506,0.308377751
53033007900,0,2018.865385,0.570576328,0.013585291,0.992270176,0.334235432
53033007900,1,2018.865385,0.166686351,0.002069623,0.950787317,0.297475016
53033007900,0,2018.884615,0.61358113,0.022922536,0.990792904,0.320677881
53033007900,1,2018.884615,0.192926014,0.003519548,0.941858998,0.291222098
53033007900,0,2018.903846,0.654212559,0.035858143,0.989728932,0.30691474
53033007900,1,2018.903846,0.221682031,0.005566723,0.935523206,0.286687895
53033007900,0,2018.923077,0.71828534,0.063173214,0.989745049,0.285962061
53033007900,1,2018.923077,0.277373614,0.010044919,0.935635467,0.28522461
53033007900,0,2018.942308,0.811788843,0.136408328,0.991589451,0.246546339
53033007900,1,2018.942308,0.393691009,0.023209381,0.946702368,0.284769649
53033007900,0,2018.961538,0.880005588,0.271105877,0.993138255,0.195648776
53033007900,1,2018.961538,0.524725618,0.052972631,0.956162664,0.272664814
53033007900,0,2018.980769,0.916858348,0.412838677,0.994256401,0.153839329
53033007900,1,2018.980769,0.624082569,0.095618428,0.96308645,0.254369232
53033007900,0,2019,0.93241645,0.48934181,0.994994972,0.133555912
53033007900,1,2019,0.675006115,0.125956417,0.967699875,0.242765455
53033007900,0,2019.019231,0.912624716,0.416252606,0.993511611,0.152861764
53033007900,1,2019.019231,0.611260358,0.096858837,0.958460426,0.251624708
53033007900,0,2019.038462,0.785222799,0.185395457,0.983272029,0.22434771
53033007900,1,2019.038462,0.354999622,0.033096889,0.898553104,0.253391381
53033007900,0,2019.057692,0.419216115,0.034969318,0.935028636,0.270921354
53033007900,1,2019.057692,0.098014259,0.005420231,0.68441508,0.181540022
53033007900,0,2019.076923,0.100105388,0.004177674,0.747008446,0.200894033
